0.000000e+00	                  0.000000e+00
8.339103e-18	                  0.000000e+00
1.667821e-17	                  0.000000e+00
2.501731e-17	                  0.000000e+00
3.335641e-17	                  0.000000e+00
4.169551e-17	                  0.000000e+00
5.003462e-17	                  0.000000e+00
5.837372e-17	                  0.000000e+00
6.671282e-17	                  0.000000e+00
7.505192e-17	                  0.000000e+00
8.339103e-17	                  0.000000e+00
9.173013e-17	                  0.000000e+00
1.000692e-16	                  0.000000e+00
1.084083e-16	                  0.000000e+00
1.167474e-16	                  0.000000e+00
1.250865e-16	                  0.000000e+00
1.334256e-16	                  0.000000e+00
1.417647e-16	                  0.000000e+00
1.501038e-16	                  0.000000e+00
1.584430e-16	                  0.000000e+00
1.667821e-16	                  0.000000e+00
1.751212e-16	                  0.000000e+00
1.834603e-16	                  0.000000e+00
1.917994e-16	                  0.000000e+00
2.001385e-16	                  0.000000e+00
2.084776e-16	                  0.000000e+00
2.168167e-16	                  0.000000e+00
2.251558e-16	                  0.000000e+00
2.334949e-16	                  0.000000e+00
2.418340e-16	                  0.000000e+00
2.501731e-16	                  0.000000e+00
2.585122e-16	                  0.000000e+00
2.668513e-16	                  0.000000e+00
2.751904e-16	                  0.000000e+00
2.835295e-16	                  0.000000e+00
2.918686e-16	                  0.000000e+00
3.002077e-16	                  0.000000e+00
3.085468e-16	                  0.000000e+00
3.168859e-16	                  0.000000e+00
3.252250e-16	                  0.000000e+00
3.335641e-16	                  0.000000e+00
3.419032e-16	                  0.000000e+00
3.502423e-16	                  0.000000e+00
3.585814e-16	                  0.000000e+00
3.669205e-16	                  0.000000e+00
3.752596e-16	                  0.000000e+00
3.835987e-16	                  0.000000e+00
3.919378e-16	                  0.000000e+00
4.002769e-16	                  0.000000e+00
4.086160e-16	                  0.000000e+00
4.169551e-16	                  0.000000e+00
4.252942e-16	                  0.000000e+00
4.336333e-16	                  0.000000e+00
4.419724e-16	                  0.000000e+00
4.503115e-16	                  0.000000e+00
4.586506e-16	                 -3.258614e-35
4.669897e-16	                 -3.851123e-34
4.753289e-16	                 -3.436257e-33
4.836680e-16	                 -2.743545e-32
4.920071e-16	                 -2.011570e-31
5.003462e-16	                 -1.368033e-30
5.086853e-16	                 -8.685709e-30
5.170244e-16	                 -5.174603e-29
5.253635e-16	                 -2.905396e-28
5.337026e-16	                 -1.543277e-27
5.420417e-16	                 -7.781279e-27
5.503808e-16	                 -3.735276e-26
5.587199e-16	                 -1.711659e-25
5.670590e-16	                 -7.505427e-25
5.753981e-16	                 -3.156000e-24
5.837372e-16	                 -1.275130e-23
5.920763e-16	                 -4.959106e-23
6.004154e-16	                 -1.859486e-22
6.087545e-16	                 -6.732438e-22
6.170936e-16	                 -2.356889e-21
6.254327e-16	                 -7.988100e-21
6.337718e-16	                 -2.624182e-20
6.421109e-16	                 -8.364907e-20
6.504500e-16	                 -2.589893e-19
6.587891e-16	                 -7.795822e-19
6.671282e-16	                 -2.283386e-18
6.754673e-16	                 -6.513075e-18
6.838064e-16	                 -1.810553e-17
6.921455e-16	                 -4.908652e-17
7.004846e-16	                 -1.298753e-16
7.088237e-16	                 -3.355623e-16
7.171628e-16	                 -8.471391e-16
7.255019e-16	                 -2.090777e-15
7.338410e-16	                 -5.047240e-15
7.421801e-16	                 -1.192345e-14
7.505192e-16	                 -2.757697e-14
7.588583e-16	                 -6.247002e-14
7.671974e-16	                 -1.386593e-13
7.755365e-16	                 -3.016756e-13
7.838756e-16	                 -6.435703e-13
7.922148e-16	                 -1.346661e-12
8.005539e-16	                 -2.764772e-12
8.088930e-16	                 -5.570867e-12
8.172321e-16	                 -1.101955e-11
8.255712e-16	                 -2.140376e-11
8.339103e-16	                 -4.083199e-11
8.422494e-16	                 -7.652220e-11
8.505885e-16	                 -1.409079e-10
8.589276e-16	                 -2.549894e-10
8.672667e-16	                 -4.535429e-10
8.756058e-16	                 -7.930275e-10
8.839449e-16	                 -1.363293e-09
8.922840e-16	                 -2.304475e-09
9.006231e-16	                 -3.830728e-09
9.089622e-16	                 -6.262611e-09
9.173013e-16	                 -1.006993e-08
9.256404e-16	                 -1.592648e-08
9.339795e-16	                 -2.477739e-08
9.423186e-16	                 -3.791816e-08
9.506577e-16	                 -5.708245e-08
9.589968e-16	                 -8.453244e-08
9.673359e-16	                 -1.231419e-07
9.756750e-16	                 -1.764578e-07
9.840141e-16	                 -2.487219e-07
9.923532e-16	                 -3.448308e-07
1.000692e-15	                 -4.702126e-07
1.009031e-15	                 -6.305976e-07
1.017371e-15	                 -8.316717e-07
1.025710e-15	                 -1.078610e-06
1.034049e-15	                 -1.375509e-06
1.042388e-15	                 -1.724752e-06
1.050727e-15	                 -2.126376e-06
1.059066e-15	                 -2.577528e-06
1.067405e-15	                 -3.072106e-06
1.075744e-15	                 -3.600688e-06
1.084083e-15	                 -4.150844e-06
1.092422e-15	                 -4.707864e-06
1.100762e-15	                 -5.255900e-06
1.109101e-15	                 -5.779413e-06
1.117440e-15	                 -6.264773e-06
1.125779e-15	                 -6.701742e-06
1.134118e-15	                 -7.084566e-06
1.142457e-15	                 -7.412401e-06
1.150796e-15	                 -7.688853e-06
1.159135e-15	                 -7.920574e-06
1.167474e-15	                 -8.115018e-06
1.175813e-15	                 -8.277693e-06
1.184153e-15	                 -8.409417e-06
1.192492e-15	                 -8.504219e-06
1.200831e-15	                 -8.548531e-06
1.209170e-15	                 -8.522172e-06
1.217509e-15	                 -8.401345e-06
1.225848e-15	                 -8.163460e-06
1.234187e-15	                 -7.793155e-06
1.242526e-15	                 -7.288515e-06
1.250865e-15	                 -6.666225e-06
1.259205e-15	                 -5.964429e-06
1.267544e-15	                 -5.242372e-06
1.275883e-15	                 -4.576444e-06
1.284222e-15	                 -4.052986e-06
1.292561e-15	                 -3.758963e-06
1.300900e-15	                 -3.772167e-06
1.309239e-15	                 -4.152850e-06
1.317578e-15	                 -4.938463e-06
1.325917e-15	                 -6.142509e-06
1.334256e-15	                 -7.757534e-06
1.342596e-15	                 -9.761177e-06
1.350935e-15	                 -1.212329e-05
1.359274e-15	                 -1.481172e-05
1.367613e-15	                 -1.779455e-05
1.375952e-15	                 -2.103738e-05
1.384291e-15	                 -2.449600e-05
1.392630e-15	                 -2.810583e-05
1.400969e-15	                 -3.177153e-05
1.409308e-15	                 -3.536056e-05
1.417647e-15	                 -3.870430e-05
1.425987e-15	                 -4.160914e-05
1.434326e-15	                 -4.387776e-05
1.442665e-15	                 -4.533822e-05
1.451004e-15	                 -4.587575e-05
1.459343e-15	                 -4.546070e-05
1.467682e-15	                 -4.416529e-05
1.476021e-15	                 -4.216314e-05
1.484360e-15	                 -3.970822e-05
1.492699e-15	                 -3.709370e-05
1.501038e-15	                 -3.459593e-05
1.509378e-15	                 -3.241278e-05
1.517717e-15	                 -3.060884e-05
1.526056e-15	                 -2.908083e-05
1.534395e-15	                 -2.755474e-05
1.542734e-15	                 -2.562208e-05
1.551073e-15	                 -2.281506e-05
1.559412e-15	                 -1.871253e-05
1.567751e-15	                 -1.305956e-05
1.576090e-15	                 -5.877127e-06
1.584430e-15	                  2.464477e-06
1.592769e-15	                  1.123224e-05
1.601108e-15	                  1.939198e-05
1.609447e-15	                  2.574583e-05
1.617786e-15	                  2.912928e-05
1.626125e-15	                  2.863482e-05
1.634464e-15	                  2.381716e-05
1.642803e-15	                  1.483176e-05
1.651142e-15	                  2.466501e-06
1.659481e-15	                 -1.195446e-05
1.667821e-15	                 -2.678840e-05
1.676160e-15	                 -4.037718e-05
1.684499e-15	                 -5.137540e-05
1.692838e-15	                 -5.903069e-05
1.701177e-15	                 -6.334823e-05
1.709516e-15	                 -6.509373e-05
1.717855e-15	                 -6.562543e-05
1.726194e-15	                 -6.658641e-05
1.734533e-15	                 -6.952424e-05
1.742872e-15	                 -7.552529e-05
1.751212e-15	                 -8.494933e-05
1.759551e-15	                 -9.732677e-05
1.767890e-15	                 -1.114407e-04
1.776229e-15	                 -1.255708e-04
1.784568e-15	                 -1.378373e-04
1.792907e-15	                 -1.465627e-04
1.801246e-15	                 -1.505699e-04
1.809585e-15	                 -1.493594e-04
1.817924e-15	                 -1.431421e-04
1.826263e-15	                 -1.327431e-04
1.834603e-15	                 -1.194173e-04
1.842942e-15	                 -1.046268e-04
1.851281e-15	                 -8.982511e-05
1.859620e-15	                 -7.627025e-05
1.867959e-15	                 -6.487373e-05
1.876298e-15	                 -5.607962e-05
1.884637e-15	                 -4.977254e-05
1.892976e-15	                 -4.522884e-05
1.901315e-15	                 -4.114278e-05
1.909655e-15	                 -3.576772e-05
1.917994e-15	                 -2.719914e-05
1.926333e-15	                 -1.379082e-05
1.934672e-15	                  5.356644e-06
1.943011e-15	                  2.994591e-05
1.951350e-15	                  5.821041e-05
1.959689e-15	                  8.694633e-05
1.968028e-15	                  1.119173e-04
1.976367e-15	                  1.286054e-04
1.984706e-15	                  1.331747e-04
1.993046e-15	                  1.234283e-04
2.001385e-15	                  9.950664e-05
2.009724e-15	                  6.411399e-05
2.018063e-15	                  2.216397e-05
2.026402e-15	                 -2.011513e-05
2.034741e-15	                 -5.642580e-05
2.043080e-15	                 -8.170272e-05
2.051419e-15	                 -9.314783e-05
2.059758e-15	                 -9.073938e-05
2.068097e-15	                 -7.709205e-05
2.076437e-15	                 -5.671698e-05
2.084776e-15	                 -3.488828e-05
2.093115e-15	                 -1.641846e-05
2.101454e-15	                 -4.654637e-06
2.109793e-15	                 -9.287537e-07
2.118132e-15	                 -4.556122e-06
2.126471e-15	                 -1.332109e-05
2.134810e-15	                 -2.426328e-05
2.143149e-15	                 -3.451739e-05
2.151488e-15	                 -4.197612e-05
2.159828e-15	                 -4.562737e-05
2.168167e-15	                 -4.553231e-05
2.176506e-15	                 -4.252066e-05
2.184845e-15	                 -3.775180e-05
2.193184e-15	                 -3.230512e-05
2.201523e-15	                 -2.692392e-05
2.209862e-15	                 -2.196214e-05
2.218201e-15	                 -1.750080e-05
2.226540e-15	                 -1.354022e-05
2.234880e-15	                 -1.015396e-05
2.243219e-15	                 -7.515387e-06
2.251558e-15	                 -5.768091e-06
2.259897e-15	                 -4.784988e-06
2.268236e-15	                 -3.921749e-06
2.276575e-15	                 -1.894863e-06
2.284914e-15	                  3.108834e-06
2.293253e-15	                  1.305351e-05
2.301592e-15	                  2.946532e-05
2.309931e-15	                  5.278546e-05
2.318271e-15	                  8.187472e-05
2.326610e-15	                  1.138734e-04
2.334949e-15	                  1.445432e-04
2.343288e-15	                  1.690822e-04
2.351627e-15	                  1.832500e-04
2.359966e-15	                  1.845164e-04
2.368305e-15	                  1.728972e-04
2.376644e-15	                  1.512029e-04
2.384983e-15	                  1.245776e-04
2.393322e-15	                  9.941859e-05
2.401662e-15	                  8.196253e-05
2.410001e-15	                  7.694135e-05
2.418340e-15	                  8.669798e-05
2.426679e-15	                  1.110077e-04
2.435018e-15	                  1.476221e-04
2.443357e-15	                  1.933138e-04
2.451696e-15	                  2.450427e-04
2.460035e-15	                  3.008362e-04
2.468374e-15	                  3.601018e-04
2.476713e-15	                  4.233026e-04
2.485053e-15	                  4.911668e-04
2.493392e-15	                  5.637581e-04
2.501731e-15	                  6.397664e-04
2.510070e-15	                  7.162701e-04
2.518409e-15	                  7.890294e-04
2.526748e-15	                  8.531722e-04
2.535087e-15	                  9.040184e-04
2.543426e-15	                  9.377834e-04
2.551765e-15	                  9.520072e-04
2.560105e-15	                  9.457078e-04
2.568444e-15	                  9.193702e-04
2.576783e-15	                  8.749139e-04
2.585122e-15	                  8.157091e-04
2.593461e-15	                  7.465846e-04
2.601800e-15	                  6.736647e-04
2.610139e-15	                  6.038486e-04
2.618478e-15	                  5.438467e-04
2.626817e-15	                  4.988650e-04
2.635156e-15	                  4.712254e-04
2.643496e-15	                  4.593214e-04
2.651835e-15	                  4.572917e-04
2.660174e-15	                  4.556314e-04
2.668513e-15	                  4.427158e-04
2.676852e-15	                  4.069743e-04
2.685191e-15	                  3.392947e-04
2.693530e-15	                  2.352095e-04
2.701869e-15	                  9.648826e-05
2.710208e-15	                 -6.811654e-05
2.718547e-15	                 -2.431162e-04
2.726887e-15	                 -4.076015e-04
2.735226e-15	                 -5.376433e-04
2.743565e-15	                 -6.096879e-04
2.751904e-15	                 -6.046494e-04
2.760243e-15	                 -5.121063e-04
2.768582e-15	                 -3.337166e-04
2.776921e-15	                 -8.482860e-05
2.785260e-15	                  2.065783e-04
2.793599e-15	                  5.039705e-04
2.801938e-15	                  7.689055e-04
2.810278e-15	                  9.689477e-04
2.818617e-15	                  1.084956e-03
2.826956e-15	                  1.115756e-03
2.835295e-15	                  1.078759e-03
2.843634e-15	                  1.006135e-03
2.851973e-15	                  9.374323e-04
2.860312e-15	                  9.105652e-04
2.868651e-15	                  9.535775e-04
2.876990e-15	                  1.079272e-03
2.885330e-15	                  1.283863e-03
2.893669e-15	                  1.549549e-03
2.902008e-15	                  1.849743e-03
2.910347e-15	                  2.155132e-03
